"","time","lwp","trel"
"62",62728,21.5670108795166,-0.575555555555556
"63",62759,21.9072170257568,-0.566944444444444
"64",62778,22.3711357116699,-0.561666666666667
"65",62809,22.3917541503906,-0.553055555555556
"66",62828,22.4742279052734,-0.547777777777778
"67",62858,25.4639186859131,-0.539444444444444
"68",62877,28.5051536560059,-0.534166666666667
"69",62908,40.2577323913574,-0.525555555555556
"70",62927,54.4948425292969,-0.520277777777778
"71",62957,65.7525787353516,-0.511944444444444
"72",62977,74.1546401977539,-0.506388888888889
"73",63007,76.8247375488281,-0.498055555555556
"74",63026,77.226806640625,-0.492777777777778
"75",63057,77.9690704345703,-0.484166666666667
"76",63076,79.4948577880859,-0.478888888888889
"77",63106,80.4433059692383,-0.470555555555556
"78",63125,81.6288681030273,-0.465277777777778
"79",63156,82.3917617797852,-0.456666666666667
"80",63175,82.9072189331055,-0.451388888888889
"81",63205,82.9278411865234,-0.443055555555556
"82",63225,82.9587707519531,-0.4375
"83",63255,82.9484710693359,-0.429166666666667
"84",63274,82.9587707519531,-0.423888888888889
"85",63304,82.9793853759766,-0.415555555555556
"86",63323,82.9690780639648,-0.410277777777778
"87",63354,83.0000152587891,-0.401666666666667
"88",63373,83.1546478271484,-0.396388888888889
"89",63403,83.2165145874023,-0.388055555555556
"90",63422,83.2268218994141,-0.382777777777778
"91",63453,83.2577514648438,-0.374166666666667
"92",63472,83.3093032836914,-0.368888888888889
"93",63502,83.3505325317383,-0.360555555555556
"94",63521,83.3608474731445,-0.355277777777778
"95",63552,83.3711624145508,-0.346666666666667
"96",63571,83.4433212280273,-0.341388888888889
"97",63601,84.4020843505859,-0.333055555555556
"98",63621,84.7835388183594,-0.3275
"99",63651,85.1237335205078,-0.319166666666667
"100",63670,85.3299179077148,-0.313888888888889
"101",63701,85.0515594482422,-0.305277777777778
"102",63720,85.0206451416016,-0.3
"103",63750,85.0000228881836,-0.291666666666667
"104",63769,84.9794158935547,-0.286388888888889
"105",63800,85.0928115844727,-0.277777777777778
"106",63819,85.1959075927734,-0.2725
"107",63849,85.3092956542969,-0.264166666666667
"108",63868,85.3505477905273,-0.258888888888889
"109",63899,85.3917770385742,-0.250277777777778
"110",63918,85.3505477905273,-0.245
"111",63948,85.6701278686523,-0.236666666666667
"112",63967,86.0824966430664,-0.231388888888889
"113",63998,86.5670394897461,-0.222777777777778
"114",64017,87.1443557739258,-0.2175
"115",64047,87.3402328491211,-0.209166666666667
"116",64066,87.4536361694336,-0.203888888888889
"117",64097,87.6392135620117,-0.195277777777778
"118",64116,87.9484786987305,-0.19
"119",64146,88.3196105957031,-0.181666666666667
"120",64165,88.4639663696289,-0.176388888888889
"121",64196,89.5979843139648,-0.167777777777778
"122",64215,91.4124298095703,-0.1625
"123",64245,93.8557205200195,-0.154166666666667
"124",64264,96.5258255004883,-0.148888888888889
"125",64295,99.2577896118164,-0.140277777777778
"126",64314,101.463958740234,-0.135
"127",64344,102.381484985352,-0.126666666666667
"128",64364,103.010360717773,-0.121111111111111
"129",64394,103.278396606445,-0.112777777777778
"130",64413,103.731994628906,-0.1075
"131",64444,104.546424865723,-0.0988888888888889
"132",64463,105.608283996582,-0.0936111111111111
"133",64493,106.618591308594,-0.0852777777777778
"134",64512,107.587661743164,-0.08
"135",64543,107.989723205566,-0.0713888888888889
"136",64562,108.195915222168,-0.0661111111111111
"137",64592,108.731986999512,-0.0577777777777778
"138",64611,109.639205932617,-0.0525
"139",64641,112.000045776367,-0.0441666666666667
"140",64661,115.670135498047,-0.0386111111111111
"141",64691,118.103126525879,-0.0302777777777778
"142",64710,119.835090637207,-0.025
"143",64741,121.546432495117,-0.0163888888888889
"144",64760,122.793846130371,-0.0111111111111111
"145",64790,124.463958740234,-0.00277777777777778
"146",64809,127.680450439453,0.0025
"147",64846,129.17529296875,0.0127777777777778
"148",64865,131.814468383789,0.0180555555555556
"149",64896,135.402099609375,0.0266666666666667
"150",64915,137.773223876953,0.0319444444444444
"151",64946,139.154647827148,0.0405555555555556
"152",64965,141.494857788086,0.0458333333333333
"153",64995,144.020629882812,0.0541666666666667
"154",65014,145.969085693359,0.0594444444444444
"155",65045,148.268051147461,0.0680555555555555
"156",65064,151.154647827148,0.0733333333333333
"157",65094,153.670120239258,0.0816666666666667
"158",65113,155.546401977539,0.0869444444444444
"159",65144,158.257720947266,0.0955555555555556
"160",65163,160.917510986328,0.100833333333333
"161",65194,165.185562133789,0.109444444444444
"162",65213,169.443283081055,0.114722222222222
"163",65243,172.247406005859,0.123055555555556
"164",65263,171.371109008789,0.128611111111111
"165",65293,170.484527587891,0.136944444444444
"166",65312,160.979354858398,0.142222222222222
"167",65343,148.587615966797,0.150833333333333
"168",65362,139.092742919922,0.156111111111111
"169",65392,132.824722290039,0.164444444444444
"170",65412,132.12370300293,0.17
"171",65442,133.051528930664,0.178333333333333
"172",65461,133.484512329102,0.183611111111111
"173",65492,132.896896362305,0.192222222222222
"174",65511,132.618560791016,0.1975
"175",65541,132.082473754883,0.205833333333333
"176",65560,132.154632568359,0.211111111111111
"177",65591,132.402053833008,0.219722222222222
"178",65610,132.989685058594,0.225
"179",65641,133.587631225586,0.233611111111111
"180",65660,134.288650512695,0.238888888888889
"181",65690,134.938140869141,0.247222222222222
"182",65709,135.505126953125,0.2525
"183",65740,135.948425292969,0.261111111111111
"184",65759,136.412338256836,0.266388888888889
"185",65790,136.835037231445,0.275
"186",65809,137.402038574219,0.280277777777778
"187",65839,137.907196044922,0.288611111111111
"188",65858,138.24739074707,0.293888888888889
"189",65889,138.288635253906,0.3025
"190",65908,138.432983398438,0.307777777777778
"191",65938,138.783493041992,0.316111111111111
"192",65958,139.195846557617,0.321666666666667
"193",65988,139.412368774414,0.33
"194",66007,138.762893676758,0.335277777777778
"195",66038,138.567001342773,0.343888888888889
"196",66057,138.298965454102,0.349166666666667
"197",66088,137.886611938477,0.357777777777778
"198",66107,138.010314941406,0.363055555555556
"199",66137,138.010314941406,0.371388888888889
"200",66157,137.9072265625,0.376944444444444
"201",66187,138.29899597168,0.385277777777778
"202",66206,138.824752807617,0.390555555555556
"203",66237,140.381469726562,0.399166666666667
"204",66256,143.587631225586,0.404444444444444
"205",66286,147.144332885742,0.412777777777778
"206",66306,149.793823242188,0.418333333333333
"207",66336,151.567016601562,0.426666666666667
"208",66355,153.298980712891,0.431944444444444
"209",66386,154.752578735352,0.440555555555556
"210",66405,156.432983398438,0.445833333333333
"211",66435,156.659774780273,0.454166666666667
"212",66455,157.536056518555,0.459722222222222
"213",66485,157.917510986328,0.468055555555556
"214",66504,158.989669799805,0.473333333333333
"215",66535,160.958770751953,0.481944444444444
"216",66554,161.649490356445,0.487222222222222
"217",66585,160.793823242188,0.495833333333333
"218",66604,159.195892333984,0.501111111111111
"219",66634,157.061874389648,0.509444444444444
"220",66653,154.48454284668,0.514722222222222
"221",66684,151.731979370117,0.523333333333333
"222",66703,148.948455810547,0.528611111111111
"223",66734,146.742279052734,0.537222222222222
"224",66753,145.762893676758,0.5425
"225",66783,145.17529296875,0.550833333333333
"226",66802,145.092803955078,0.556111111111111
"227",66833,144.742279052734,0.564722222222222
"228",66852,144.103103637695,0.57
"229",66883,143.319610595703,0.578611111111111
"230",66902,143.113418579102,0.583888888888889
"231",66932,142.639190673828,0.592222222222222
"232",66952,142.381454467773,0.597777777777778
"233",66982,142.164978027344,0.606111111111111
"234",67001,141.711349487305,0.611388888888889
"235",67032,141.536102294922,0.62
"236",67051,139.721664428711,0.625277777777778
"237",67081,136.123733520508,0.633611111111111
"238",67100,133.804122924805,0.638888888888889
"239",67131,132.144332885742,0.6475
"240",67150,130.639175415039,0.652777777777778
"241",67181,130.010314941406,0.661388888888889
"242",67200,129.48454284668,0.666666666666667
"243",67230,128.257736206055,0.675
"244",67249,128.278350830078,0.680277777777778
"245",67280,127.896919250488,0.688888888888889
"246",67299,126.350509643555,0.694166666666667
"247",67330,125.649467468262,0.702777777777778
"248",67349,125.659782409668,0.708055555555556
"249",67379,124.010307312012,0.716388888888889
"250",67398,122.340179443359,0.721666666666667
"251",67429,122.010299682617,0.730277777777778
"252",67448,121.144317626953,0.735555555555556
"253",67478,120.773178100586,0.743888888888889
"254",67497,120.969055175781,0.749166666666667
"255",67528,122.288635253906,0.757777777777778
"256",67547,121.83504486084,0.763055555555556
"257",67578,120.680381774902,0.771666666666667
"258",67597,118.711311340332,0.776944444444444
"259",67628,117.15461730957,0.785555555555556
"260",67647,117.927795410156,0.790833333333333
"261",67677,120.0927734375,0.799166666666667
"262",67696,122.340171813965,0.804444444444444
"263",67727,124.969062805176,0.813055555555556
"264",67746,128.432968139648,0.818333333333333
"265",67776,131.670074462891,0.826666666666667
"266",67796,134.072158813477,0.832222222222222
"267",67826,134.773178100586,0.840555555555556
"268",67845,135.752563476562,0.845833333333333
"269",67876,137.680389404297,0.854444444444444
"270",67895,139.690704345703,0.859722222222222
"271",67926,141.76286315918,0.868333333333333
"272",67945,143.144317626953,0.873611111111111
"273",67975,144.463897705078,0.881944444444444
"274",67995,145.835037231445,0.8875
"275",68025,147.030914306641,0.895833333333333
"276",68044,148.618560791016,0.901111111111111
"277",68075,149.51545715332,0.909722222222222
"278",68094,149.865966796875,0.915
"279",68124,150.865982055664,0.923333333333333
"280",68144,151.762893676758,0.928888888888889
"281",68174,152.804122924805,0.937222222222222
"282",68193,153.721633911133,0.9425
"283",68224,154.556686401367,0.951111111111111
"284",68243,155.63916015625,0.956388888888889
"285",68273,157.185546875,0.964722222222222
"286",68293,158.824722290039,0.970277777777778
"287",68323,160.288650512695,0.978611111111111
"288",68342,161.391738891602,0.983888888888889
"289",68373,163.453582763672,0.9925
"290",68392,166.484512329102,0.997777777777778
