"","time","lwp","cth","trel"
"709",42436,92.0565032958984,1960,-0.212222222222222
"710",42440,92.0565032958984,1960,-0.211111111111111
"711",42444,53.7967948913574,1930,-0.21
"712",42448,53.7967948913574,1930,-0.208888888888889
"713",42452,53.7967948913574,1930,-0.207777777777778
"714",42456,53.7967948913574,1930,-0.206666666666667
"715",42460,53.7967948913574,1900,-0.205555555555556
"716",42464,53.7967948913574,1900,-0.204444444444444
"717",42468,31.4707317352295,1900,-0.203333333333333
"718",42472,31.4707317352295,1870,-0.202222222222222
"719",42476,31.4707317352295,1870,-0.201111111111111
"720",42480,31.4707317352295,1870,-0.2
"721",42484,31.4707317352295,1900,-0.198888888888889
"722",42488,31.4707317352295,1900,-0.197777777777778
"723",42492,31.4707317352295,1900,-0.196666666666667
"724",42496,46.282886505127,1900,-0.195555555555556
"725",42500,46.282886505127,1900,-0.194444444444444
"726",42504,46.282886505127,1900,-0.193333333333333
"727",42508,46.282886505127,1900,-0.192222222222222
"728",42512,46.282886505127,1870,-0.191111111111111
"729",42516,46.282886505127,1870,-0.19
"730",42520,31.6579685211182,1840,-0.188888888888889
"731",42524,31.6579685211182,1840,-0.187777777777778
"732",42528,31.6579685211182,1840,-0.186666666666667
"733",42532,31.6579685211182,1870,-0.185555555555556
"734",42536,31.6579685211182,1870,-0.184444444444444
"735",42540,31.6579685211182,1870,-0.183333333333333
"736",42544,32.566837310791,1900,-0.182222222222222
"737",42548,32.566837310791,1900,-0.181111111111111
"738",42552,32.566837310791,1900,-0.18
"739",42556,32.566837310791,1900,-0.178888888888889
"740",42560,32.566837310791,1870,-0.177777777777778
"741",42564,32.566837310791,1870,-0.176666666666667
"742",42568,32.566837310791,1870,-0.175555555555556
"743",42572,NA,1870,-0.174444444444444
"744",42576,NA,1900,-0.173333333333333
"745",42580,NA,1900,-0.172222222222222
"746",42584,NA,1900,-0.171111111111111
"747",42588,NA,1900,-0.17
"748",42592,NA,1930,-0.168888888888889
"749",42596,40.0875816345215,1930,-0.167777777777778
"750",42600,40.0875816345215,1930,-0.166666666666667
"751",42604,40.0875816345215,1930,-0.165555555555556
"752",42608,40.0875816345215,1960,-0.164444444444444
"753",42612,40.0875816345215,1960,-0.163333333333333
"754",42616,40.0875816345215,1960,-0.162222222222222
"755",42620,37.0469551086426,1930,-0.161111111111111
"756",42624,37.0469551086426,1930,-0.16
"757",42628,37.0469551086426,1930,-0.158888888888889
"758",42632,37.0469551086426,1930,-0.157777777777778
"759",42636,37.0469551086426,1900,-0.156666666666667
"760",42640,37.0469551086426,1900,-0.155555555555556
"761",42644,6.00534200668335,1900,-0.154444444444444
"762",42648,6.00534200668335,1900,-0.153333333333333
"763",42652,6.00534200668335,1870,-0.152222222222222
"764",42656,6.00534200668335,1870,-0.151111111111111
"765",42660,6.00534200668335,1870,-0.15
"766",42664,6.00534200668335,1840,-0.148888888888889
"767",42668,6.00534200668335,1840,-0.147777777777778
"768",42672,NA,1810,-0.146666666666667
"769",42676,NA,1810,-0.145555555555556
"770",42680,NA,1810,-0.144444444444444
"771",42684,NA,1840,-0.143333333333333
"772",42688,NA,1870,-0.142222222222222
"773",42692,NA,1870,-0.141111111111111
"774",42696,12.626953125,1900,-0.14
"775",42700,12.626953125,1900,-0.138888888888889
"776",42704,12.626953125,1900,-0.137777777777778
"777",42708,12.626953125,1900,-0.136666666666667
"778",42712,12.626953125,1900,-0.135555555555556
"779",42716,12.626953125,1900,-0.134444444444444
"780",42720,9.44395637512207,1900,-0.133333333333333
"781",42724,9.44395637512207,1870,-0.132222222222222
"782",42728,9.44395637512207,1870,-0.131111111111111
"783",42732,9.44395637512207,1870,-0.13
"784",42736,9.44395637512207,1870,-0.128888888888889
"785",42740,9.44395637512207,1900,-0.127777777777778
"786",42744,9.44395637512207,1930,-0.126666666666667
"787",42748,29.9966583251953,1930,-0.125555555555556
"788",42752,29.9966583251953,1960,-0.124444444444444
"789",42756,29.9966583251953,1960,-0.123333333333333
"790",42760,29.9966583251953,1960,-0.122222222222222
"791",42764,29.9966583251953,1960,-0.121111111111111
"792",42768,29.9966583251953,1930,-0.12
"793",42772,10.2250137329102,1930,-0.118888888888889
"794",42776,10.2250137329102,1930,-0.117777777777778
"795",42780,10.2250137329102,1930,-0.116666666666667
"796",42784,10.2250137329102,1960,-0.115555555555556
"797",42788,10.2250137329102,1960,-0.114444444444444
"798",42792,10.2250137329102,2740,-0.113333333333333
"799",42796,42.2130088806152,2770,-0.112222222222222
"800",42800,42.2130088806152,2770,-0.111111111111111
"801",42804,42.2130088806152,2800,-0.11
"802",42808,42.2130088806152,2800,-0.108888888888889
"803",42812,42.2130088806152,2800,-0.107777777777778
"804",42816,42.2130088806152,2800,-0.106666666666667
"805",42820,62.3089065551758,2800,-0.105555555555556
"806",42824,62.3089065551758,2800,-0.104444444444444
"807",42828,62.3089065551758,2800,-0.103333333333333
"808",42832,62.3089065551758,2800,-0.102222222222222
"809",42836,62.3089065551758,2800,-0.101111111111111
"810",42840,62.3089065551758,2800,-0.1
"811",42844,62.3089065551758,2770,-0.0988888888888889
"812",42848,61.4865226745605,2770,-0.0977777777777778
"813",42852,61.4865226745605,2770,-0.0966666666666667
"814",42856,61.4865226745605,2770,-0.0955555555555556
"815",42860,61.4865226745605,2770,-0.0944444444444444
"816",42864,61.4865226745605,2770,-0.0933333333333333
"817",42868,61.4865226745605,2800,-0.0922222222222222
"818",42872,51.1321563720703,2800,-0.0911111111111111
"819",42876,51.1321563720703,2800,-0.09
"820",42880,51.1321563720703,2800,-0.0888888888888889
"821",42884,51.1321563720703,2800,-0.0877777777777778
"822",42888,51.1321563720703,2800,-0.0866666666666667
"823",42892,51.1321563720703,2800,-0.0855555555555556
"824",42896,105.519386291504,2770,-0.0844444444444444
"825",42900,105.519386291504,2770,-0.0833333333333333
"826",42904,105.519386291504,2770,-0.0822222222222222
"827",42908,105.519386291504,2770,-0.0811111111111111
"828",42912,105.519386291504,2770,-0.08
"829",42916,105.519386291504,2740,-0.0788888888888889
"830",42920,105.519386291504,2740,-0.0777777777777778
"831",42924,70.8023223876953,2740,-0.0766666666666667
"832",42928,70.8023223876953,2740,-0.0755555555555556
"833",42932,70.8023223876953,2740,-0.0744444444444444
"834",42936,70.8023223876953,2740,-0.0733333333333333
"835",42940,70.8023223876953,2740,-0.0722222222222222
"836",42944,70.8023223876953,2770,-0.0711111111111111
"837",42948,10.8740282058716,2770,-0.07
"838",42952,10.8740282058716,2770,-0.0688888888888889
"839",42956,10.8740282058716,2770,-0.0677777777777778
"840",42960,10.8740282058716,2770,-0.0666666666666667
"841",42964,10.8740282058716,2740,-0.0655555555555556
"842",42968,10.8740282058716,2740,-0.0644444444444444
"843",42972,29.1405410766602,2740,-0.0633333333333333
"844",42976,29.1405410766602,2770,-0.0622222222222222
"845",42980,29.1405410766602,2770,-0.0611111111111111
"846",42984,29.1405410766602,2770,-0.06
"847",42988,29.1405410766602,2770,-0.0588888888888889
"848",42992,29.1405410766602,2770,-0.0577777777777778
"849",42996,95.8430786132812,2770,-0.0566666666666667
"850",43000,95.8430786132812,2770,-0.0555555555555556
"851",43004,95.8430786132812,2770,-0.0544444444444444
"852",43008,95.8430786132812,2740,-0.0533333333333333
"853",43012,95.8430786132812,2740,-0.0522222222222222
"854",43016,95.8430786132812,2740,-0.0511111111111111
"855",43020,95.8430786132812,2740,-0.05
"856",43024,116.483795166016,2740,-0.0488888888888889
"857",43028,116.483795166016,2740,-0.0477777777777778
"858",43032,116.483795166016,2740,-0.0466666666666667
"859",43036,116.483795166016,2740,-0.0455555555555556
"860",43040,116.483795166016,2740,-0.0444444444444444
"861",43044,116.483795166016,2740,-0.0433333333333333
"862",43048,108.057144165039,2740,-0.0422222222222222
"863",43052,108.057144165039,2770,-0.0411111111111111
"864",43056,108.057144165039,2770,-0.04
"865",43060,108.057144165039,2770,-0.0388888888888889
"866",43064,108.057144165039,2770,-0.0377777777777778
"867",43068,108.057144165039,2770,-0.0366666666666667
"868",43072,95.142333984375,2770,-0.0355555555555556
"869",43076,95.142333984375,2770,-0.0344444444444444
"870",43080,95.142333984375,2770,-0.0333333333333333
"871",43084,95.142333984375,2770,-0.0322222222222222
"872",43088,95.142333984375,2770,-0.0311111111111111
"873",43092,95.142333984375,2770,-0.03
"874",43096,95.142333984375,2740,-0.0288888888888889
"875",43100,67.2627258300781,2740,-0.0277777777777778
"876",43104,67.2627258300781,2740,-0.0266666666666667
"877",43108,67.2627258300781,2740,-0.0255555555555556
"878",43112,67.2627258300781,2740,-0.0244444444444444
"879",43116,67.2627258300781,2740,-0.0233333333333333
"880",43120,67.2627258300781,2740,-0.0222222222222222
"881",43124,74.2500534057617,2740,-0.0211111111111111
"882",43128,74.2500534057617,2740,-0.02
"883",43132,74.2500534057617,2740,-0.0188888888888889
"884",43136,74.2500534057617,2740,-0.0177777777777778
"885",43140,74.2500534057617,2740,-0.0166666666666667
"886",43144,74.2500534057617,2740,-0.0155555555555556
"887",43148,52.356861114502,2740,-0.0144444444444444
