"","lat","lon","swflx","swflx.25","swflx.75","lwflx","lwflx.25","lwflx.75","sat","tdiff","time.rel","sza"
"29",71.8309038837077,8.39088144363935,0,0,0,199.828469238281,197.760787963867,201.226104736328,"CERES",-1,-12,93.0280725097656
"30",71.5625892000413,8.91173636801797,0,0,0,200.804136912028,198.701675415039,202.948101043701,"CERES",0,-11,93.0544366836548
"31",71.2986997857159,9.48286129410514,0,0,0,200.758657455444,198.402923583984,202.763778686523,"CERES",1,-10,93.0676612854004
"32",71.5625892000413,8.91173636801797,59.4140914916992,57.3003816604614,61.127106666565,199.391537475586,198.4587059021,200.503601074219,"CERES",-1,-11,85.9876640319824
"33",71.2986997857159,9.48286129410514,59.8247477213542,58.3806838989258,61.4448699951172,200.210027058919,199.402313232422,200.510009765625,"CERES",0,-10,85.8558519151476
"34",71.0288476727441,10.0900648030182,60.6493352254232,58.3806838989258,63.7288436889648,201.014972262912,199.497192382812,202.598571777344,"CERES",1,-9,85.6973359849718
"35",71.0288476727441,10.0900648030182,125.621537950304,121.60009765625,127.402114868164,204.959223429362,202.706130981445,206.149337768555,"CERES",-1,-9,77.983652750651
"36",70.7725949763204,10.7114893081563,128.029661178589,121.954824447632,134.146305084229,204.596832275391,202.597305297852,206.309715270996,"CERES",0,-8,77.7270832061768
"37",70.5153761208285,11.323368195711,133.981826782227,133.981826782227,133.981826782227,202.706130981445,202.706130981445,202.706130981445,"CERES",1,-7,77.48779296875
"38",70.7725949763204,10.7114893081563,169.845930311415,168.726470947266,171.145889282227,208.219948662652,207.312713623047,209.038330078125,"CERES",-1,-8,70.4296103583442
"39",70.5153761208285,11.323368195711,166.06999206543,162.575202941895,170.428791046143,208.752021789551,207.468639373779,209.555545806885,"CERES",0,-7,70.1851673126221
"40",70.2655791655276,11.9205828429065,166.341354370117,160.795028686523,168.863525390625,208.252798461914,207.520614624023,209.899749755859,"CERES",1,-6,69.8732223510742
"41",70.2655791655276,11.9205828429065,188.434997558594,184.320220947266,199.278457641602,213.840998722957,212.038513183594,215.754302978516,"CERES",-1,-6,64.5243829580454
"42",70.0295068002148,12.5082324148685,185.004345980558,174.596656799316,196.23494720459,215.319987903942,214.25106048584,216.120170593262,"CERES",0,-5,64.240963675759
"43",69.8102523228598,13.0901916055603,197.201078626845,172.860565185547,208.147155761719,213.978288438585,213.576644897461,216.028533935547,"CERES",1,-4,63.826057434082
"44",69.8102523228598,13.0901916055603,228.176853886357,204.910545349121,259.494293212891,215.177494190357,211.712127685547,218.483543395996,"CERES",-1,-4,61.9628341109664
"45",69.6006024597175,13.7051966419753,233.400250665073,211.246307373047,255.488220214844,213.707569516938,208.620559692383,218.569152832031,"CERES",0,-3,61.7518496020087
"46",69.4122363183,14.3391662863113,246.008494936187,216.733810424805,280.615325927734,209.580268596781,203.504318237305,215.993041992188,"CERES",1,-2,61.5760792699353
"47",69.6006024597175,13.7051966419753,203.507792154948,199.512115478516,207.836273193359,212.46186319987,210.85368347168,213.965667724609,"CERES",-1,-3,63.90685611301
"48",69.4122363183,14.3391662863113,213.872197469076,200.058517456055,223.988952636719,212.559246487088,211.707916259766,213.246795654297,"CERES",0,-2,63.8261845906576
"49",69.2522404597461,15.0173199046182,219.030285305447,200.058517456055,229.270843505859,211.8740234375,210.85368347168,213.246795654297,"CERES",1,-1,63.8334443834093
"50",72.72205278403,7.08206524025498,0,0,0,195.067943028041,194.560081481934,195.657287597656,"CERES",-1,-15,99.1686096191406
"51",72.4075642152951,7.49209210034208,0,0,0,195.491559346517,194.818286895752,196.052516937256,"CERES",0,-14,99.3293622334798
"52",72.1111506724697,7.92407395192905,0,0,0,196.616317749023,196.069305419922,196.892593383789,"CERES",1,-13,99.6451614379883
"53",72.1111506724697,7.92407395192905,0,0,0,199.04463436729,197.369812011719,200.786170959473,"CERES",-1,-13,96.0499436227899
"54",71.8309038837077,8.39088144363935,0,0,0,200.255080450149,198.767578125,201.300872802734,"CERES",0,-12,96.164929707845
"55",71.5625892000413,8.91173636801797,0,0,0,200.624723261053,199.182926177979,201.695217132568,"CERES",1,-11,96.2568137428977
"56",71.8309038837077,8.39088144363935,0,0,0,199.538276223575,198.062683105469,201.319427490234,"CERES",-1,-12,89.9848758473116
"57",71.5625892000413,8.91173636801797,0,0,0,200.830875172335,199.552322387695,202.041915893555,"CERES",0,-11,89.9583282470703
"58",71.2986997857159,9.48286129410514,0,0,0,201.507561819894,200.950866699219,202.300888061523,"CERES",1,-10,89.8911901201521
"59",71.2986997857159,9.48286129410514,93.968207359314,90.5937805175781,94.7771587371826,202.091104507446,201.487880706787,202.87780380249,"CERES",-1,-10,82.1401166915894
"60",71.0288476727441,10.0900648030182,96.6990291050502,91.4359245300293,101.015377044678,201.925859723772,200.932655334473,202.870597839355,"CERES",0,-9,81.9863586425781
"61",70.7725949763204,10.7114893081563,100.722418785095,97.571870803833,104.8258934021,201.294315338135,200.184459686279,202.10733795166,"CERES",1,-8,81.7268524169922
"62",70.7725949763204,10.7114893081563,146.387478637695,141.477920532227,146.356628417969,209.75771484375,207.856430053711,211.67985534668,"CERES",-1,-8,73.7738723754883
"63",70.5153761208285,11.323368195711,145.574595133464,142.075256347656,147.622932434082,211.14724222819,210.880935668945,211.65845489502,"CERES",0,-7,73.4098714192708
"64",70.2655791655276,11.9205828429065,151.006757100423,145.147762298584,155.72864151001,209.81467183431,208.911396026611,211.258995056152,"CERES",1,-6,73.2038485209147
"65",70.5153761208285,11.323368195711,185.498414611816,177.194858551025,190.430824279785,213.020697021484,210.010803222656,215.661533355713,"CERES",-1,-7,66.9649757385254
"66",70.2655791655276,11.9205828429065,176.524461746216,173.163795471191,179.772308349609,215.7682056427,214.779457092285,217.713756561279,"CERES",0,-6,66.5312280654907
"67",70.0295068002148,12.5082324148685,177.57871055603,167.257545471191,179.760013580322,216.795587539673,215.759243011475,218.124473571777,"CERES",1,-5,66.2091178894043
"68",70.0295068002148,12.5082324148685,214.600384394328,201.450061798096,229.362686157227,219.54563331604,215.951335906982,223.932636260986,"CERES",-1,-5,62.5883569717407
"69",69.8102523228598,13.0901916055603,218.032866668701,195.397438049316,231.551105499268,220.502318572998,216.865684509277,224.442966461182,"CERES",0,-4,62.3449766159058
"70",69.6006024597175,13.7051966419753,224.829248428345,203.162029266357,240.92663192749,218.193586349487,215.182235717773,223.600803375244,"CERES",1,-3,62.0748554865519
"71",69.6006024597175,13.7051966419753,205.620234171549,195.954689025879,211.687622070312,216.725294748942,213.654918670654,219.982116699219,"CERES",-1,-3,62.5432300567627
"72",69.4122363183,14.3391662863113,224.669143676758,199.738525390625,250.661087036133,212.895290919713,210.232292175293,218.121593475342,"CERES",0,-2,62.452889578683
"73",69.2522404597461,15.0173199046182,256.005570631761,215.837326049805,294.133728027344,208.946676400992,204.65739440918,212.715240478516,"CERES",1,-1,62.388048025278
"74",72.4075642152951,7.49209210034208,0,0,0,197.511207580566,196.306186676025,198.403663635254,"CERES",-1,-14,98.0515664418538
"75",72.1111506724697,7.92407395192905,0,0,0,198.568977942834,198.008071899414,199.282974243164,"CERES",0,-13,98.2244667640099
"76",71.8309038837077,8.39088144363935,0,0,0,198.968848595252,198.421112060547,199.425842285156,"CERES",1,-12,98.4565505981445
"77",72.1111506724697,7.92407395192905,0,0,0,198.419775899251,196.694458007812,200.207782745361,"CERES",-1,-13,93.2548276265462
"78",71.8309038837077,8.39088144363935,0,0,0,199.606619614821,198.198818206787,201.223659515381,"CERES",0,-12,93.2940576993502
"79",71.5625892000413,8.91173636801797,0,0,0,200.756828308105,199.008937835693,202.857997894287,"CERES",1,-11,93.3834880193074
"80",71.8309038837077,8.39088144363935,0,0,0,199.873870849609,198.414409637451,201.667079925537,"CERES",-1,-12,93.3576469421387
"81",71.5625892000413,8.91173636801797,0,0,0,199.873870849609,198.414409637451,201.667079925537,"CERES",0,-11,93.3576469421387
"82",71.2986997857159,9.48286129410514,0,0,0,200.622686767578,198.868865966797,201.751667022705,"CERES",1,-10,93.4489479064941
"83",71.5625892000413,8.91173636801797,56.0053901672363,56.0053901672363,56.0053901672363,197.136901855469,195.847869873047,198.060111999512,"CERES",-1,-11,86.5587946573893
"84",71.2986997857159,9.48286129410514,55.7254085540771,55.5854177474976,55.8653993606567,199.894355773926,199.804660797119,199.984050750732,"CERES",0,-10,86.217041015625
"85",71.0288476727441,10.0900648030182,54.8165245056152,54.2220916748047,55.7254085540771,199.496887207031,199.208457946777,199.894355773926,"CERES",1,-9,86.1035792032878
"86",71.0288476727441,10.0900648030182,123.07293548584,118.238662719727,125.945037841797,206.277310180664,204.651840209961,208.252899169922,"CERES",-1,-9,78.1486478533064
"87",70.7725949763204,10.7114893081563,117.944999694824,117.798168182373,118.091831207275,209.036613464355,208.644756317139,209.428470611572,"CERES",0,-8,77.9627405802409
"88",70.5153761208285,11.323368195711,134.314971923828,132.024967193604,140.500759124756,202.835674285889,200.494220733643,204.24169921875,"CERES",1,-7,77.5670420328776
"89",70.7725949763204,10.7114893081563,191.881198883057,187.867691040039,193.624095916748,204.486337661743,202.679843902588,206.143905639648,"CERES",-1,-8,70.4806838989258
"90",70.5153761208285,11.323368195711,178.075266520182,171.201622009277,186.637077331543,207.321100870768,204.573165893555,209.810203552246,"CERES",0,-7,70.1871597290039
"91",70.2655791655276,11.9205828429065,171.201622009277,166.076633453369,176.326610565186,209.810203552246,208.306819915771,211.313587188721,"CERES",1,-6,70.0200220743815
"92",70.2655791655276,11.9205828429065,192.724691390991,179.799377441406,203.665351867676,213.540862083435,209.411449432373,217.306617736816,"CERES",-1,-6,64.3562702852137
"93",70.0295068002148,12.5082324148685,186.799298604329,175.593696594238,197.19820022583,215.728040059408,213.779636383057,218.202495574951,"CERES",0,-5,64.0036989847819
"94",69.8102523228598,13.0901916055603,199.505942604759,175.064498901367,207.436134338379,215.017644708807,213.416465759277,218.330406188965,"CERES",1,-4,63.7830279957164
"95",69.8102523228598,13.0901916055603,226.526369018555,208.025177001953,237.351959228516,211.667015380859,208.256790161133,214.586090087891,"CERES",-1,-4,61.8912101745605
"96",69.6006024597175,13.7051966419753,239.766310593178,217.500946044922,265.639251708984,208.666977454876,203.973022460938,212.885620117188,"CERES",0,-3,61.7086457877324
"97",69.4122363183,14.3391662863113,249.482551269531,226.274475097656,283.661926269531,206.740818481445,201.670028686523,210.925827026367,"CERES",1,-2,61.6028067016602
"98",69.6006024597175,13.7051966419753,216.159164428711,216.159164428711,216.159164428711,210.308212280273,210.308212280273,210.308212280273,"CERES",-1,-3,64.3160858154297
"99",69.4122363183,14.3391662863113,223.866279602051,220.565929412842,227.16662979126,206.508918762207,204.849315643311,208.168521881104,"CERES",0,-2,64.0972506205241
"100",69.2522404597461,15.0173199046182,223.866279602051,220.565929412842,227.16662979126,206.508918762207,204.849315643311,208.168521881104,"CERES",1,-1,64.194902420044
"101",69.4122363183,14.3391662863113,NA,NA,NA,NA,NA,NA,"CERES",-1,-2,NA
"102",69.2522404597461,15.0173199046182,NA,NA,NA,NA,NA,NA,"CERES",0,-1,64.7641067504883
"103",69.141,15.684,NA,NA,NA,NA,NA,NA,"CERES",1,0,64.8403205871582
"104",70.2655791655276,11.9205828429065,196.924610137939,191.305114746094,198.625675201416,210.941356658936,209.692581176758,211.97087097168,"CERES",-1,-6,65.3125349680583
"105",70.0295068002148,12.5082324148685,193.279161071777,188.138706207275,196.359840393066,211.799664306641,211.006900787354,212.933387756348,"CERES",0,-5,65.0115089416504
"106",69.8102523228598,13.0901916055603,194.458520507812,184.800838470459,195.046695709229,211.955674743652,211.143695831299,213.256706237793,"CERES",1,-4,64.8011054992676
"107",70.0295068002148,12.5082324148685,218.293331298828,196.427932739258,242.294525146484,218.107129516602,216.728286743164,220.891128540039,"CERES",-1,-5,62.2570141601563
"108",69.8102523228598,13.0901916055603,217.071733328012,194.203525543213,232.492454528809,218.035732562725,216.916061401367,221.930736541748,"CERES",0,-4,62.0569703028752
"109",69.6006024597175,13.7051966419753,226.466482896071,188.518676757812,265.913307189941,215.851195115309,209.752429962158,221.922607421875,"CERES",1,-3,61.7862635392409
"110",69.6006024597175,13.7051966419753,201.233339945475,191.532554626465,216.343055725098,216.428558349609,214.650337219238,217.963817596436,"CERES",-1,-3,63.1269330978394
"111",69.4122363183,14.3391662863113,208.010770161947,192.373874664307,217.397136688232,216.874980926514,214.650337219238,220.133525848389,"CERES",0,-2,63.1006110509237
"112",69.2522404597461,15.0173199046182,230.210414886475,195.649318695068,265.875968933105,213.573542277018,209.128536224365,218.121917724609,"CERES",1,-1,63.1038735707601
"113",69.2522404597461,15.0173199046182,NA,NA,NA,NA,NA,NA,"CERES",-1,-1,NA
"114",69.141,15.684,NA,NA,NA,NA,NA,NA,"CERES",0,0,NA
"115",70.2655791655276,11.9205828429065,199.750378926595,195.878757476807,201.981071472168,209.006369272868,208.596332550049,210.184112548828,"CERES",-1,-6,65.2837562561035
"116",70.0295068002148,12.5082324148685,197.959908803304,190.927669525146,198.518550872803,210.416306813558,208.978218078613,211.260307312012,"CERES",0,-5,64.9961802164713
"117",69.8102523228598,13.0901916055603,195.689149475098,189.662982940674,196.587993621826,211.256889343262,209.409873962402,213.592658996582,"CERES",1,-4,64.7717407226562
"118",70.0295068002148,12.5082324148685,219.280684204102,192.542526245117,249.722366333008,216.310168457031,210.115005493164,220.626556396484,"CERES",-1,-5,62.2386456298828
"119",69.8102523228598,13.0901916055603,223.7754578767,201.503227233887,246.476379394531,215.309642085323,209.313903808594,219.8740234375,"CERES",0,-4,62.0317542464645
"120",69.6006024597175,13.7051966419753,231.572419908312,205.605529785156,257.993659973145,214.179067541052,210.020713806152,219.320503234863,"CERES",1,-3,61.8093754803693
"121",69.6006024597175,13.7051966419753,202.348046439035,195.635639190674,209.558513641357,215.32530430385,213.583385467529,218.530666351318,"CERES",-1,-3,63.2257521493094
"122",69.4122363183,14.3391662863113,211.46171100323,195.614715576172,224.880096435547,212.6109959529,209.681518554688,216.858871459961,"CERES",0,-2,63.1204396761381
"123",69.2522404597461,15.0173199046182,236.004111656776,195.911727905273,259.272521972656,211.309971736028,203.434692382812,216.858871459961,"CERES",1,-1,63.0645170945388
"124",69.2522404597461,15.0173199046182,NA,NA,NA,NA,NA,NA,"CERES",-1,-1,NA
"125",69.141,15.684,NA,NA,NA,NA,NA,NA,"CERES",0,0,NA
